"filename", "language", "JSON", "Markdown", "Properties", "Python", "JavaScript", "HTML", "Vue", "Batch", "PowerShell", "XML", "C", "C++", "Objective-C", "Makefile", "CSS", "Ini", "XSL", "comment", "blank", "total"
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\numpy\core\include\numpy\npy_common.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 946, 0, 0, 0, 0, 0, 78, 71, 1095
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\numpy\core\include\numpy\npy_cpu.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 41, 6, 123
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\numpy\core\include\numpy\npy_endian.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 6, 9, 74
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\numpy\core\include\numpy\npy_interrupt.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 74, 17, 118
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\numpy\core\include\numpy\npy_math.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 437, 0, 0, 0, 0, 0, 75, 88, 600
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\numpy\core\include\numpy\npy_no_deprecated_api.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 9, 3, 20
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\numpy\core\include\numpy\npy_os.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 3, 31
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\numpy\core\include\numpy\numpyconfig.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 12, 6, 46
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\numpy\core\include\numpy\old_defines.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 158, 0, 0, 0, 0, 0, 1, 29, 188
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\numpy\core\include\numpy\oldnumeric.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 5, 26
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\numpy\core\include\numpy\random\bitgen.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 1, 6, 21
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\numpy\core\include\numpy\random\distributions.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 163, 0, 0, 0, 0, 0, 11, 27, 201
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\numpy\core\include\numpy\ufuncobject.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 142, 0, 0, 0, 0, 0, 177, 51, 370
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\numpy\core\include\numpy\utils.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 3, 4, 22
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\numpy\core\lib\npy-pkg-config\mlib.ini", "Ini", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 3, 13
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\numpy\core\lib\npy-pkg-config\npymath.ini", "Ini", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 4, 21
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\numpy\core\machar.py", "Python", 0, 0, 0, 212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 22, 343
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\numpy\core\memmap.py", "Python", 0, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 203, 24, 335
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\numpy\core\multiarray.py", "Python", 0, 0, 0, 132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1476, 55, 1663
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\numpy\core\numeric.py", "Python", 0, 0, 0, 531, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1783, 156, 2470
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\numpy\core\numerictypes.py", "Python", 0, 0, 0, 192, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 402, 49, 643
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\numpy\core\overrides.py", "Python", 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 34, 211
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\numpy\core\records.py", "Python", 0, 0, 0, 450, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 457, 113, 1020
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\numpy\core\setup.py", "Python", 0, 0, 0, 691, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 142, 141, 974
"c:\Users\shiva\Documents\project\Node\isohel-client\backend\env\Lib\site-packages\numpy\core\setup_common.py", "Python", 0, 0, 0, 235, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 157, 41, 433
